? (nm);T (%);? (nm);OD
1835.4;84.85940845;1835.4;0.0713
1835.6;84.80080989;1835.6;0.0716
1835.8;84.74225179;1835.8;0.0719
1836;84.68373413;1836;0.0722
1836.2;84.62525688;1836.2;0.0725
1836.4;84.56682001;1836.4;0.0728
1836.6;84.52788452;1836.6;0.073
1836.8;84.46951488;1836.8;0.0733
1837;84.41118556;1837;0.0736
1837.2;84.37232172;1837.2;0.0738
1837.4;84.33347578;1837.4;0.074
1837.6;84.27524039;1837.6;0.0743
1837.8;84.23643914;1837.8;0.0745
1838;84.19765576;1838;0.0747
1838.2;84.15889023;1838.2;0.0749
1838.4;84.12014256;1838.4;0.0751
1838.6;84.08141272;1838.6;0.0753
1838.8;84.04270071;1838.8;0.0755
1839;84.00400653;1839;0.0757
1839.2;83.98466612;1839.2;0.0758
1839.4;83.94599865;1839.4;0.076
1839.6;83.90734899;1839.6;0.0762
1839.8;83.88803083;1839.8;0.0763
1840;83.86871712;1840;0.0764
1840.2;83.83010305;1840.2;0.0766
1840.4;83.81080267;1840.4;0.0767
1840.6;83.79150674;1840.6;0.0768
1840.8;83.77221526;1840.8;0.0769
1841;83.75292821;1841;0.077
1841.2;83.73364561;1841.2;0.0771
1841.4;83.71436744;1841.4;0.0772
1841.6;83.69509372;1841.6;0.0773
1841.8;83.67582443;1841.8;0.0774
1842;83.67582443;1842;0.0774
1842.2;83.65655958;1842.2;0.0775
1842.4;83.65655958;1842.4;0.0775
1842.6;83.63729916;1842.6;0.0776
1842.8;83.63729916;1842.8;0.0776
1843;83.61804318;1843;0.0777
1843.2;83.61804318;1843.2;0.0777
1843.4;83.61804318;1843.4;0.0777
1843.6;83.61804318;1843.6;0.0777
1843.8;83.61804318;1843.8;0.0777
1844;83.61804318;1844;0.0777
1844.2;83.61804318;1844.2;0.0777
1844.4;83.61804318;1844.4;0.0777
1844.6;83.61804318;1844.6;0.0777
1844.8;83.61804318;1844.8;0.0777
1845;83.63729916;1845;0.0776
1845.2;83.63729916;1845.2;0.0776
1845.4;83.63729916;1845.4;0.0776
1845.6;83.65655958;1845.6;0.0775
1845.8;83.65655958;1845.8;0.0775
1846;83.67582443;1846;0.0774
1846.2;83.67582443;1846.2;0.0774
1846.4;83.69509372;1846.4;0.0773
1846.6;83.71436744;1846.6;0.0772
1846.8;83.71436744;1846.8;0.0772
1847;83.73364561;1847;0.0771
1847.2;83.75292821;1847.2;0.077
1847.4;83.77221526;1847.4;0.0769
1847.6;83.77221526;1847.6;0.0769
1847.8;83.79150674;1847.8;0.0768
1848;83.81080267;1848;0.0767
1848.2;83.83010305;1848.2;0.0766
1848.4;83.84940786;1848.4;0.0765
1848.6;83.86871712;1848.6;0.0764
1848.8;83.88803083;1848.8;0.0763
1849;83.90734899;1849;0.0762
1849.2;83.9266716;1849.2;0.0761
1849.4;83.94599865;1849.4;0.076
1849.6;83.98466612;1849.6;0.0758
1849.8;84.00400653;1849.8;0.0757
1850;84.02335139;1850;0.0756
1850.2;84.04270071;1850.2;0.0755
1850.4;84.06205449;1850.4;0.0754
1850.6;84.08141272;1850.6;0.0753
1850.8;84.10077541;1850.8;0.0752
1851;84.12014256;1851;0.0751
1851.2;84.15889023;1851.2;0.0749
1851.4;84.17827077;1851.4;0.0748
1851.6;84.19765576;1851.6;0.0747
1851.8;84.21704522;1851.8;0.0746
1852;84.23643914;1852;0.0745
1852.2;84.25583753;1852.2;0.0744
1852.4;84.27524039;1852.4;0.0743
1852.6;84.29464772;1852.6;0.0742
1852.8;84.31405951;1852.8;0.0741
1853;84.33347578;1853;0.074
1853.2;84.35289651;1853.2;0.0739
1853.4;84.37232172;1853.4;0.0738
1853.6;84.3917514;1853.6;0.0737
1853.8;84.41118556;1853.8;0.0736
1854;84.43062419;1854;0.0735
1854.2;84.4500673;1854.2;0.0734
1854.4;84.46951488;1854.4;0.0733
1854.6;84.48896695;1854.6;0.0732
1854.8;84.48896695;1854.8;0.0732
1855;84.50842349;1855;0.0731
1855.2;84.52788452;1855.2;0.073
1855.4;84.52788452;1855.4;0.073
1855.6;84.54735002;1855.6;0.0729
1855.8;84.56682001;1855.8;0.0728
1856;84.56682001;1856;0.0728
1856.2;84.56682001;1856.2;0.0728
1856.4;84.58629448;1856.4;0.0727
1856.6;84.58629448;1856.6;0.0727
1856.8;84.58629448;1856.8;0.0727
1857;84.60577344;1857;0.0726
1857.2;84.60577344;1857.2;0.0726
1857.4;84.60577344;1857.4;0.0726
1857.6;84.60577344;1857.6;0.0726
1857.8;84.60577344;1857.8;0.0726
1858;84.58629448;1858;0.0727
1858.2;84.58629448;1858.2;0.0727
1858.4;84.58629448;1858.4;0.0727
1858.6;84.58629448;1858.6;0.0727
1858.8;84.56682001;1858.8;0.0728
1859;84.56682001;1859;0.0728
1859.2;84.54735002;1859.2;0.0729
1859.4;84.54735002;1859.4;0.0729
1859.6;84.52788452;1859.6;0.073
1859.8;84.50842349;1859.8;0.0731
1860;84.48896695;1860;0.0732
1860.2;84.46951488;1860.2;0.0733
1860.4;84.4500673;1860.4;0.0734
1860.6;84.43062419;1860.6;0.0735
1860.8;84.41118556;1860.8;0.0736
1861;84.37232172;1861;0.0738
1861.2;84.35289651;1861.2;0.0739
1861.4;84.31405951;1861.4;0.0741
1861.6;84.29464772;1861.6;0.0742
1861.8;84.25583753;1861.8;0.0744
1862;84.21704522;1862;0.0746
1862.2;84.19765576;1862.2;0.0747
1862.4;84.15889023;1862.4;0.0749
1862.6;84.12014256;1862.6;0.0751
1862.8;84.08141272;1862.8;0.0753
1863;84.02335139;1863;0.0756
1863.2;83.98466612;1863.2;0.0758
1863.4;83.94599865;1863.4;0.076
1863.6;83.88803083;1863.6;0.0763
1863.8;83.84940786;1863.8;0.0765
1864;83.79150674;1864;0.0768
1864.2;83.73364561;1864.2;0.0771
1864.4;83.67582443;1864.4;0.0774
1864.6;83.61804318;1864.6;0.0777
1864.8;83.56030182;1864.8;0.078
1865;83.50260034;1865;0.0783
1865.2;83.44493871;1865.2;0.0786
1865.4;83.38731689;1865.4;0.0789
1865.6;83.31054969;1865.6;0.0793
1865.8;83.25302067;1865.8;0.0796
1866;83.17637711;1866;0.08
1866.2;83.11894074;1866.2;0.0803
1866.4;83.04242062;1866.4;0.0807
1866.6;82.96597093;1866.6;0.0811
1866.8;82.88959163;1866.8;0.0815
1867;82.81328264;1867;0.0819
1867.2;82.7370439;1867.2;0.0823
1867.4;82.66087535;1867.4;0.0827
1867.6;82.58477692;1867.6;0.0831
1867.8;82.48975239;1867.8;0.0836
1868;82.4138115;1868;0.084
1868.2;82.31898369;1868.2;0.0845
1868.4;82.24320001;1868.4;0.0849
1868.6;82.14856851;1868.6;0.0854
1868.8;82.07294172;1868.8;0.0858
1869;81.97850612;1869;0.0863
1869.2;81.88417919;1869.2;0.0868
1869.4;81.78996079;1869.4;0.0873
1869.6;81.6958508;1869.6;0.0878
1869.8;81.6018491;1869.8;0.0883
1870;81.50795556;1870;0.0888
1870.2;81.41417006;1870.2;0.0893
1870.4;81.30176989;1870.4;0.0899
1870.6;81.20822162;1870.6;0.0904
1870.8;81.114781;1870.8;0.0909
1871;81.00279417;1871;0.0915
1871.2;80.90958992;1871.2;0.092
1871.4;80.79788637;1871.4;0.0926
1871.6;80.70491789;1871.6;0.0931
1871.8;80.59349691;1871.8;0.0937
1872;80.50076361;1872;0.0942
1872.2;80.38962449;1872.2;0.0948
1872.4;80.2786388;1872.4;0.0954
1872.6;80.16780634;1872.6;0.096
1872.8;80.05712689;1872.8;0.0966
1873;79.96501076;1873;0.0971
1873.2;79.85461129;1873.2;0.0977
1873.4;79.74436424;1873.4;0.0983
1873.6;79.6342694;1873.6;0.0989
1873.8;79.52432655;1873.8;0.0995
1874;79.41453549;1874;0.1001
1874.2;79.30489601;1874.2;0.1007
1874.4;79.1954079;1874.4;0.1013
1874.6;79.0678628;1874.6;0.102
1874.8;78.95870193;1874.8;0.1026
1875;78.84969177;1875;0.1032
1875.2;78.74083211;1875.2;0.1038
1875.4;78.63212275;1875.4;0.1044
1875.6;78.52356346;1875.6;0.105
1875.8;78.41515405;1875.8;0.1056
1876;78.28886556;1876;0.1063
1876.2;78.18078018;1876.2;0.1069
1876.4;78.07284401;1876.4;0.1075
1876.6;77.96505687;1876.6;0.1081
1876.8;77.85741853;1876.8;0.1087
1877;77.73202828;1877;0.1094
1877.2;77.62471166;1877.2;0.11
1877.4;77.51754321;1877.4;0.1106
1877.6;77.41052271;1877.6;0.1112
1877.8;77.30364996;1877.8;0.1118
1878;77.19692476;1878;0.1124
1878.2;77.09034691;1878.2;0.113
1878.4;76.98391619;1878.4;0.1136
1878.6;76.85993273;1878.6;0.1143
1878.8;76.75382012;1878.8;0.1149
1879;76.64785402;1879;0.1155
1879.2;76.54203421;1879.2;0.1161
1879.4;76.45396264;1879.4;0.1166
1879.6;76.34841052;1879.6;0.1172
1879.8;76.24300412;1879.8;0.1178
1880;76.13774325;1880;0.1184
1880.2;76.03262769;1880.2;0.119
1880.4;75.92765726;1880.4;0.1196
1880.6;75.84029262;1880.6;0.1201
1880.8;75.73558773;1880.8;0.1207
1881;75.63102739;1881;0.1213
1881.2;75.54400406;1881.2;0.1218
1881.4;75.43970822;1881.4;0.1224
1881.6;75.35290502;1881.6;0.1229
1881.8;75.24887302;1881.8;0.1235
1882;75.1622894;1882;0.124
1882.2;75.07580541;1882.2;0.1245
1882.4;74.98942093;1882.4;0.125
1882.6;74.88589075;1882.6;0.1256
1882.8;74.79972479;1882.8;0.1261
1883;74.71365798;1883;0.1266
1883.2;74.6276902;1883.2;0.1271
1883.4;74.54182134;1883.4;0.1276
1883.6;74.45605128;1883.6;0.1281
1883.8;74.38750629;1883.8;0.1285
1884;74.30191379;1884;0.129
1884.2;74.21641977;1884.2;0.1295
1884.4;74.14809539;1884.4;0.1299
1884.6;74.06277837;1884.6;0.1304
1884.8;73.99459543;1884.8;0.1308
1885;73.92647527;1885;0.1312
1885.2;73.84141324;1885.2;0.1317
1885.4;73.7734341;1885.4;0.1321
1885.6;73.70551753;1885.6;0.1325
1885.8;73.6376635;1885.8;0.1329
1886;73.56987193;1886;0.1333
1886.2;73.50214276;1886.2;0.1337
1886.4;73.45138682;1886.4;0.134
1886.6;73.38376673;1886.6;0.1344
1886.8;73.3162089;1886.8;0.1348
1887;73.26558135;1887;0.1351
1887.2;73.21498875;1887.2;0.1354
1887.4;73.1475863;1887.4;0.1358
1887.6;73.09707519;1887.6;0.1361
1887.8;73.04659895;1887.8;0.1364
1888;72.99615757;1888;0.1367
1888.2;72.94575103;1888.2;0.137
1888.4;72.89537929;1888.4;0.1373
1888.6;72.86181745;1888.6;0.1375
1888.8;72.81150367;1888.8;0.1378
1889;72.77798045;1889;0.138
1889.2;72.72772457;1889.2;0.1383
1889.4;72.69423992;1889.4;0.1385
1889.6;72.66077069;1889.6;0.1387
1889.8;72.61059574;1889.8;0.139
1890;72.57716503;1890;0.1392
1890.2;72.56045544;1890.2;0.1393
1890.4;72.52704781;1890.4;0.1395
1890.6;72.49365556;1890.6;0.1397
1890.8;72.46027868;1890.8;0.1399
1891;72.44359601;1891;0.14
1891.2;72.42691717;1891.2;0.1401
1891.4;72.39357102;1891.4;0.1403
1891.6;72.37690371;1891.6;0.1404
1891.8;72.36024023;1891.8;0.1405
1892;72.34358059;1892;0.1406
1892.2;72.32692478;1892.2;0.1407
1892.4;72.31027281;1892.4;0.1408
1892.6;72.31027281;1892.6;0.1408
1892.8;72.29362467;1892.8;0.1409
1893;72.29362467;1893;0.1409
1893.2;72.27698036;1893.2;0.141
1893.4;72.27698036;1893.4;0.141
1893.6;72.27698036;1893.6;0.141
1893.8;72.27698036;1893.8;0.141
1894;72.27698036;1894;0.141
1894.2;72.27698036;1894.2;0.141
1894.4;72.27698036;1894.4;0.141
1894.6;72.29362467;1894.6;0.1409
1894.8;72.29362467;1894.8;0.1409
1895;72.31027281;1895;0.1408
1895.2;72.31027281;1895.2;0.1408
1895.4;72.32692478;1895.4;0.1407
1895.6;72.34358059;1895.6;0.1406
1895.8;72.36024023;1895.8;0.1405
1896;72.37690371;1896;0.1404
1896.2;72.39357102;1896.2;0.1403
1896.4;72.41024218;1896.4;0.1402
1896.6;72.44359601;1896.6;0.14
1896.8;72.46027868;1896.8;0.1399
1897;72.49365556;1897;0.1397
1897.2;72.51034976;1897.2;0.1396
1897.4;72.5437497;1897.4;0.1394
1897.6;72.57716503;1897.6;0.1392
1897.8;72.61059574;1897.8;0.139
1898;72.64404186;1898;0.1388
1898.2;72.67750338;1898.2;0.1386
1898.4;72.71098032;1898.4;0.1384
1898.6;72.74447267;1898.6;0.1382
1898.8;72.79474013;1898.8;0.1379
1899;72.82827107;1899;0.1377
1899.2;72.87859644;1899.2;0.1374
1899.4;72.912166;1899.4;0.1372
1899.6;72.96254934;1899.6;0.1369
1899.8;73.01296749;1899.8;0.1366
1900;73.04659895;1900;0.1364
1900.2;73.09707519;1900.2;0.1361
1900.4;73.1475863;1900.4;0.1358
1900.6;73.19813232;1900.6;0.1355
1900.8;73.24871327;1900.8;0.1352
1901;73.3162089;1901;0.1348
1901.2;73.36687144;1901.2;0.1345
1901.4;73.41756899;1901.4;0.1342
1901.6;73.48522022;1901.6;0.1338
1901.8;73.53599955;1901.8;0.1335
1902;73.60375991;1902;0.1331
1902.2;73.65462115;1902.2;0.1328
1902.4;73.72249081;1902.4;0.1324
1902.6;73.7734341;1902.6;0.1321
1902.8;73.84141324;1902.8;0.1317
1903;73.90945503;1903;0.1313
1903.2;73.97755951;1903.2;0.1309
1903.4;74.04572675;1903.4;0.1305
1903.6;74.1139568;1903.6;0.1301
1903.8;74.18224972;1903.8;0.1297
1904;74.25060557;1904;0.1293
1904.2;74.31902441;1904.2;0.1289
1904.4;74.38750629;1904.4;0.1285
1904.6;74.45605128;1904.6;0.1281
1904.8;74.54182134;1904.8;0.1276
1905;74.61050852;1905;0.1272
1905.2;74.67925899;1905.2;0.1268
1905.4;74.74807282;1905.4;0.1264
1905.6;74.83417927;1905.6;0.1259
1905.8;74.90313585;1905.8;0.1255
1906;74.98942093;1906;0.125
1906.2;75.05852056;1906.2;0.1246
1906.4;75.14498464;1906.4;0.1241
1906.6;75.21422761;1906.6;0.1237
1906.8;75.30087105;1906.8;0.1232
1907;75.37025767;1907;0.1228
1907.2;75.45708085;1907.2;0.1223
1907.4;75.52661141;1907.4;0.1219
1907.6;75.61361471;1907.6;0.1214
1907.8;75.6832895;1907.8;0.121
1908;75.77047329;1908;0.1205
1908.2;75.8577575;1908.2;0.12
1908.4;75.92765726;1908.4;0.1196
1908.6;76.01512255;1908.6;0.1191
1908.8;76.08516732;1908.8;0.1187
1909;76.17281405;1909;0.1182
1909.2;76.26056174;1909.2;0.1177
1909.4;76.33083267;1909.4;0.1173
1909.6;76.4187624;1909.6;0.1168
1909.8;76.4891791;1909.8;0.1164
1910;76.57729123;1910;0.1159
1910.2;76.66550487;1910.2;0.1154
1910.4;76.73614894;1910.4;0.115
1910.6;76.82454557;1910.6;0.1145
1910.8;76.89533618;1910.8;0.1141
1911;76.98391619;1911;0.1136
1911.2;77.05485366;1911.2;0.1132
1911.4;77.14361743;1911.4;0.1127
1911.6;77.21470206;1911.6;0.1123
1911.8;77.30364996;1911.8;0.1118
1912;77.37488205;1912;0.1114
1912.2;77.44617978;1912.2;0.111
1912.4;77.53539434;1912.4;0.1105
1912.6;77.60683997;1912.6;0.1101
1912.8;77.67835144;1912.8;0.1097
1913;77.7499288;1913;0.1093
1913.2;77.82157212;1913.2;0.1089
1913.4;77.91121911;1913.4;0.1084
1913.6;77.98301105;1913.6;0.108
1913.8;78.05486915;1913.8;0.1076
1914;78.12679346;1914;0.1072
1914.2;78.19878404;1914.2;0.1068
1914.4;78.25282051;1914.4;0.1065
1914.6;78.32492722;1914.6;0.1061
1914.8;78.39710037;1914.8;0.1057
1915;78.46934004;1915;0.1053
1915.2;78.52356346;1915.2;0.105
1915.4;78.59591965;1915.4;0.1046
1915.6;78.66834252;1915.6;0.1042
1915.8;78.72270346;1915.8;0.1039
1916;78.77710196;1916;0.1036
1916.2;78.84969177;1916.2;0.1032
1916.4;78.90417803;1916.4;0.1029
1916.6;78.95870193;1916.6;0.1026
1916.8;79.03145909;1916.8;0.1022
1917;79.08607094;1917;0.1019
1917.2;79.14072054;1917.2;0.1016
1917.4;79.1954079;1917.4;0.1013
1917.6;79.25013305;1917.6;0.101
1917.8;79.28663749;1917.8;0.1008
1918;79.34142568;1918;0.1005
1918.2;79.39625173;1918.2;0.1002
1918.4;79.45111566;1918.4;0.0999
1918.6;79.48771268;1918.6;0.0997
1918.8;79.54263981;1918.8;0.0994
1919;79.57927899;1919;0.0992
1919.2;79.61593504;1919.2;0.099
1919.4;79.67095078;1919.4;0.0987
1919.6;79.70764906;1919.6;0.0985
1919.8;79.74436424;1919.8;0.0983
1920;79.78109634;1920;0.0981
1920.2;79.81784535;1920.2;0.0979
1920.4;79.85461129;1920.4;0.0977
1920.6;79.87300061;1920.6;0.0976
1920.8;79.90979196;1920.8;0.0974
1921;79.94660025;1921;0.0972
1921.2;79.96501076;1921.2;0.0971
1921.4;80.00184449;1921.4;0.0969
1921.6;80.02026771;1921.6;0.0968
1921.8;80.03869518;1921.8;0.0967
1922;80.07556285;1922;0.0965
1922.2;80.09400305;1922.2;0.0964
1922.4;80.1124475;1922.4;0.0963
1922.6;80.1308962;1922.6;0.0962
1922.8;80.14934914;1922.8;0.0961
1923;80.16780634;1923;0.096
1923.2;80.16780634;1923.2;0.096
1923.4;80.18626778;1923.4;0.0959
1923.6;80.20473348;1923.6;0.0958
1923.8;80.20473348;1923.8;0.0958
1924;80.22320343;1924;0.0957
1924.2;80.22320343;1924.2;0.0957
1924.4;80.22320343;1924.4;0.0957
1924.6;80.22320343;1924.6;0.0957
1924.8;80.24167763;1924.8;0.0956
1925;80.24167763;1925;0.0956
1925.2;80.24167763;1925.2;0.0956
1925.4;80.24167763;1925.4;0.0956
1925.6;80.22320343;1925.6;0.0957
1925.8;80.22320343;1925.8;0.0957
1926;80.22320343;1926;0.0957
1926.2;80.22320343;1926.2;0.0957
1926.4;80.20473348;1926.4;0.0958
1926.6;80.20473348;1926.6;0.0958
1926.8;80.18626778;1926.8;0.0959
1927;80.18626778;1927;0.0959
1927.2;80.16780634;1927.2;0.096
1927.4;80.14934914;1927.4;0.0961
1927.6;80.1308962;1927.6;0.0962
1927.8;80.1124475;1927.8;0.0963
1928;80.1124475;1928;0.0963
1928.2;80.09400305;1928.2;0.0964
1928.4;80.07556285;1928.4;0.0965
1928.6;80.05712689;1928.6;0.0966
1928.8;80.02026771;1928.8;0.0968
1929;80.00184449;1929;0.0969
1929.2;79.9834255;1929.2;0.097
1929.4;79.96501076;1929.4;0.0971
1929.6;79.92819399;1929.6;0.0973
1929.8;79.90979196;1929.8;0.0974
1930;79.89139417;1930;0.0975
1930.2;79.85461129;1930.2;0.0977
1930.4;79.8362262;1930.4;0.0978
1930.6;79.79946873;1930.6;0.098
1930.8;79.78109634;1930.8;0.0981
1931;79.74436424;1931;0.0983
1931.2;79.70764906;1931.2;0.0985
1931.4;79.68929781;1931.4;0.0986
1931.6;79.65260798;1931.6;0.0988
1931.8;79.61593504;1931.8;0.099
1932;79.59760491;1932;0.0991
1932.2;79.56095729;1932.2;0.0993
1932.4;79.52432655;1932.4;0.0995
1932.6;79.48771268;1932.6;0.0997
1932.8;79.45111566;1932.8;0.0999
1933;79.41453549;1933;0.1001
1933.2;79.39625173;1933.2;0.1002
1933.4;79.35969682;1933.4;0.1004
1933.6;79.32315874;1933.6;0.1006
1933.8;79.28663749;1933.8;0.1008
1934;79.25013305;1934;0.101
1934.2;79.21364542;1934.2;0.1012
1934.4;79.17717458;1934.4;0.1014
1934.6;79.14072054;1934.6;0.1016
1934.8;79.10428328;1934.8;0.1018
1935;79.0678628;1935;0.102
1935.2;79.03145909;1935.2;0.1022
1935.4;78.99507213;1935.4;0.1024
1935.6;78.97688494;1935.6;0.1025
1935.8;78.94052311;1935.8;0.1027
1936;78.90417803;1936;0.1029
1936.2;78.86784968;1936.2;0.1031
1936.4;78.83153805;1936.4;0.1033
1936.6;78.79524315;1936.6;0.1035
1936.8;78.75896495;1936.8;0.1037
1937;78.72270346;1937;0.1039
1937.2;78.70457897;1937.2;0.104
1937.4;78.66834252;1937.4;0.1042
1937.6;78.63212275;1937.6;0.1044
1937.8;78.59591965;1937.8;0.1046
1938;78.57782436;1938;0.1047
1938.2;78.54164626;1938.2;0.1049
1938.4;78.50548482;1938.4;0.1051
1938.6;78.48741035;1938.6;0.1052
1938.8;78.45127388;1938.8;0.1054
1939;78.43321189;1939;0.1055
1939.2;78.39710037;1939.2;0.1057
1939.4;78.37905085;1939.4;0.1058
1939.6;78.34296428;1939.6;0.106
1939.8;78.32492722;1939.8;0.1061
1940;78.28886556;1940;0.1063
1940.2;78.27084096;1940.2;0.1064
1940.4;78.25282051;1940.4;0.1065
1940.6;78.2348042;1940.6;0.1066
1940.8;78.19878404;1940.8;0.1068
1941;78.18078018;1941;0.1069
1941.2;78.16278046;1941.2;0.107
1941.4;78.14478489;1941.4;0.1071
1941.6;78.12679346;1941.6;0.1072
1941.8;78.10880617;1941.8;0.1073
1942;78.10880617;1942;0.1073
1942.2;78.09082302;1942.2;0.1074
1942.4;78.07284401;1942.4;0.1075
1942.6;78.05486915;1942.6;0.1076
1942.8;78.05486915;1942.8;0.1076
1943;78.03689842;1943;0.1077
1943.2;78.03689842;1943.2;0.1077
1943.4;78.01893183;1943.4;0.1078
1943.6;78.01893183;1943.6;0.1078
1943.8;78.01893183;1943.8;0.1078
1944;78.00096937;1944;0.1079
1944.2;78.00096937;1944.2;0.1079
1944.4;78.00096937;1944.4;0.1079
1944.6;78.00096937;1944.6;0.1079
1944.8;78.00096937;1944.8;0.1079
1945;78.00096937;1945;0.1079
1945.2;78.01893183;1945.2;0.1078
1945.4;78.01893183;1945.4;0.1078
1945.6;78.01893183;1945.6;0.1078
1945.8;78.03689842;1945.8;0.1077
1946;78.03689842;1946;0.1077
1946.2;78.05486915;1946.2;0.1076
1946.4;78.07284401;1946.4;0.1075
1946.6;78.07284401;1946.6;0.1075
1946.8;78.09082302;1946.8;0.1074
1947;78.10880617;1947;0.1073
1947.2;78.12679346;1947.2;0.1072
1947.4;78.14478489;1947.4;0.1071
1947.6;78.16278046;1947.6;0.107
1947.8;78.19878404;1947.8;0.1068
1948;78.21679205;1948;0.1067
1948.2;78.2348042;1948.2;0.1066
1948.4;78.27084096;1948.4;0.1064
1948.6;78.28886556;1948.6;0.1063
1948.8;78.32492722;1948.8;0.1061
1949;78.36100549;1949;0.1059
1949.2;78.39710037;1949.2;0.1057
1949.4;78.43321189;1949.4;0.1055
1949.6;78.46934004;1949.6;0.1053
1949.8;78.50548482;1949.8;0.1051
1950;78.54164626;1950;0.1049
1950.2;78.57782436;1950.2;0.1047
1950.4;78.63212275;1950.4;0.1044
1950.6;78.66834252;1950.6;0.1042
1950.8;78.72270346;1950.8;0.1039
1951;78.75896495;1951;0.1037
1951.2;78.81338851;1951.2;0.1034
1951.4;78.86784968;1951.4;0.1031
1951.6;78.92234848;1951.6;0.1028
1951.8;78.95870193;1951.8;0.1026
1952;79.01326352;1952;0.1023
1952.2;79.08607094;1952.2;0.1019
1952.4;79.14072054;1952.4;0.1016
1952.6;79.1954079;1952.6;0.1013
1952.8;79.25013305;1952.8;0.101
1953;79.32315874;1953;0.1006
1953.2;79.37797217;1953.2;0.1003
1953.4;79.45111566;1953.4;0.0999
1953.6;79.52432655;1953.6;0.0995
1953.8;79.59760491;1953.8;0.0991
1954;79.65260798;1954;0.0988
1954.2;79.72600454;1954.2;0.0984
1954.4;79.79946873;1954.4;0.098
1954.6;79.89139417;1954.6;0.0975
1954.8;79.96501076;1954.8;0.0971
1955;80.03869518;1955;0.0967
1955.2;80.1124475;1955.2;0.0963
1955.4;80.20473348;1955.4;0.0958
1955.6;80.2786388;1955.6;0.0954
1955.8;80.37111622;1955.8;0.0949
1956;80.44517486;1956;0.0945
1956.2;80.53784412;1956.2;0.094
1956.4;80.63062014;1956.4;0.0935
1956.6;80.72350302;1956.6;0.093
1956.8;80.81649291;1956.8;0.0925
1957;80.90958992;1957;0.092
1957.2;81.00279417;1957.2;0.0915
1957.4;81.09610579;1957.4;0.091
1957.6;81.18952489;1957.6;0.0905
1957.8;81.28305162;1957.8;0.09
1958;81.39542591;1958;0.0894
1958.2;81.48918982;1958.2;0.0889
1958.4;81.58306174;1958.4;0.0884
1958.6;81.6958508;1958.6;0.0878
1958.8;81.78996079;1958.8;0.0873
1959;81.90303589;1959;0.0867
1959.2;82.01626732;1959.2;0.0861
1959.4;82.11074641;1959.4;0.0856
1959.6;82.22426499;1959.6;0.085
1959.8;82.33794052;1959.8;0.0844
1960;82.4517732;1960;0.0838
1960.2;82.56576326;1960.2;0.0832
1960.4;82.67991091;1960.4;0.0826
1960.6;82.79421637;1960.6;0.082
1960.8;82.90867986;1960.8;0.0814
1961;83.02330159;1961;0.0808
1961.2;83.13808179;1961.2;0.0802
1961.4;83.25302067;1961.4;0.0796
1961.6;83.36811846;1961.6;0.079
1961.8;83.50260034;1961.8;0.0783
1962;83.61804318;1962;0.0777
1962.2;83.73364561;1962.2;0.0771
1962.4;83.86871712;1962.4;0.0764
1962.6;83.98466612;1962.6;0.0758
1962.8;84.10077541;1962.8;0.0752
1963;84.23643914;1963;0.0745
1963.2;84.35289651;1963.2;0.0739
1963.4;84.48896695;1963.4;0.0732
1963.6;84.60577344;1963.6;0.0726
1963.8;84.74225179;1963.8;0.0719
1964;84.85940845;1964;0.0713
1964.2;84.99629594;1964.2;0.0706
1964.4;85.11380382;1964.4;0.07
1964.6;85.25110168;1964.6;0.0693
1964.8;85.36896183;1964.8;0.0687
1965;85.50667129;1965;0.068
1965.2;85.64460289;1965.2;0.0673
1965.4;85.76300705;1965.4;0.0667
1965.6;85.90135215;1965.6;0.066
1965.8;86.02011127;1965.8;0.0654
1966;86.15887111;1966;0.0647
1966.2;86.27798625;1966.2;0.0641
1966.4;86.41716206;1966.4;0.0634
1966.6;86.55656239;1966.6;0.0627
1966.8;86.67622734;1966.8;0.0621
1967;86.81604556;1967;0.0614
1967.2;86.93606925;1967.2;0.0608
1967.4;87.07630663;1967.4;0.0601
1967.6;87.19669013;1967.6;0.0595
1967.8;87.33734791;1967.8;0.0588
1968;87.45809231;1968;0.0582
1968.2;87.57900363;1968.2;0.0576
1968.4;87.72027813;1968.4;0.0569
1968.6;87.84155193;1968.6;0.0563
1968.8;87.96299338;1968.8;0.0557
1969;88.1048873;1969;0.055
