Wavelength (nm);% Transmission
1549.6;76.73614894
1549.8;77.17915156
1550;77.62471166
1550.2;78.05486915
1550.4;78.46934004
1550.6;78.88601176
1550.8;79.30489601
1551;79.70764906
1551.2;80.1124475
1551.4;80.50076361
1551.6;80.87233825
1551.8;81.24562801
1552;81.62064079
1552.2;81.95963205
1552.4;82.30003123
1552.6;82.62281737
1552.8;82.94686951
1553;83.23385317
1553.2;83.52182974
1553.4;83.79150674
1553.6;84.04270071
1553.8;84.27524039
1554;84.50842349
1554.2;84.70323553
1554.4;84.89849665
1554.6;85.05502959
1554.8;85.21185114
1555;85.34930716
1555.2;85.46730308
1555.4;85.56575761
1555.6;85.64460289
1555.8;85.70378452
1556;85.74326166
1556.2;85.76300705
1556.4;85.76300705
1556.6;85.74326166
1556.8;85.70378452
1557;85.66432556
1557.2;85.58546212
1557.4;85.48698492
1557.6;85.38862102
1557.8;85.27073373
1558;85.11380382
1558.2;84.95716272
1558.4;84.78128603
1558.6;84.60577344
1558.8;84.3917514
1559;84.17827077
1559.2;83.94599865
1559.4;83.69509372
1559.6;83.44493871
1559.8;83.17637711
1560;82.88959163
1560.2;82.60379496
1560.4;82.30003123
1560.6;81.99738455
1560.8;81.6770418
1561;81.35795056
1561.2;81.0214479
1561.4;80.68633704
1561.6;80.33411248
1561.8;79.9834255
1562;79.6342694
1562.2;79.26838317
1562.4;78.92234848
1562.6;78.55973323
1562.8;78.18078018
1563;77.82157212
1563.2;77.44617978
1563.4;77.09034691
1563.6;76.71848182
1563.8;76.34841052
1564;75.99762144
1564.2;75.63102739
1564.4;75.26620171
1564.6;74.92038492
1564.8;74.5589872
1565;74.21641977
1565.2;73.8754263
1565.4;73.53599955
1565.6;73.19813232
1565.8;72.86181745
1566;72.5437497
1566.2;72.22707043
1566.4;71.91177358
1566.6;71.61434102
1566.8;71.31813867
1567;71.02316143
1567.2;70.74569216
1567.4;70.4693069
1567.6;70.1940014
1567.8;69.93587292
1568;69.69473964
1568.2;69.45443776
1568.4;69.21496442
1568.6;68.99220098
1568.8;68.77015449
1569;68.56460841
1569.2;68.35967668
1569.4;68.17105263
1569.6;67.9986045
1569.8;67.8265926
1570;67.67059577
1570.2;67.51495772
1570.4;67.37518955
1570.6;67.2511941
1570.8;67.12742685
1571;67.00388738
1571.2;66.911382
1571.4;66.81900434
1571.6;66.74212039
1571.8;66.6653249
1572;66.60395213
1572.2;66.55795964
1572.4;66.5119989
1572.6;66.48137605
1572.8;66.46606991
1573;66.45076729
1573.2;66.46606991
1573.4;66.46606991
1573.6;66.49668571
1573.8;66.52731562
1574;66.57328694
1574.2;66.61929002
1574.4;66.69603248
1574.6;66.7574901
1574.8;66.84978272
1575;66.94220293
1575.2;67.05018802
1575.4;67.17381285
1575.6;67.29766563
1575.8;67.43727298
1576;67.57716994
1576.2;67.74854928
1576.4;67.92036326
1576.6;68.09261297
1576.8;68.28101998
1577;68.48571591
1577.2;68.69102549
1577.4;68.91281648
1577.6;69.15124443
1577.8;69.39049731
1578;69.64661284
1578.2;69.90367368
1578.4;70.17784049
1578.6;70.4693069
1578.8;70.76198384
1579;71.05587634
1579.2;71.36742051
1579.4;71.69683756
1579.6;72.02777512
1579.8;72.36024023
1580;72.71098032
1580.2;73.0802459
1580.4;73.45138682
1580.6;73.82441258
1580.8;74.19933278
1581;74.59333079
1581.2;75.00668987
1581.4;75.40497495
1581.6;75.82283176
1581.8;76.24300412
1582;76.68315979
1582.2;77.1258565
1582.4;77.57110893
1582.6;78.01893183
1582.8;78.46934004
1583;78.94052311
1583.2;79.39625173
1583.4;79.87300061
1583.6;80.35261222
1583.8;80.81649291
1584;81.30176989
1584.2;81.78996079
1584.4;82.28108313
1584.6;82.77515449
1584.8;83.2721926
1585;83.75292821
1585.2;84.25583753
1585.4;84.74225179
1585.6;85.23147415
1585.8;85.72352082
1586;86.19855787
1586.2;86.69618758
1586.4;87.17661466
1586.6;87.63952196
1586.8;88.1048873
1587;88.57272373
1587.2;89.04304436
1587.4;89.49525298
1587.6;89.92904884
1587.8;90.36494737
1588;90.80295876
1588.2;91.22208618
1588.4;91.62204901
1588.6;92.02376548
1588.8;92.40596356
1589;92.76838584
1589.2;93.13222957
1589.4;93.47597419
1589.6;93.79938696
1589.8;94.12391869
1590;94.40608763
1590.2;94.68910247
1590.4;94.97296574
1590.6;95.2138223
1590.8;95.43331283
1591;95.65330934
1591.2;95.85173977
1591.4;96.02846792
1591.6;96.18337233
1591.8;96.33852661
1592;96.44950431
1592.2;96.53837851
1592.4;96.6273346
1592.6;96.69410546
1592.8;96.738645
1593;96.76092246
1593.2;96.76092246
1593.4;96.738645
1593.6;96.71637267
1593.8;96.64958643
1594;96.58284632
1594.2;96.49393118
1594.4;96.38290236
1594.6;96.2720013
1594.8;96.11695415
1595;95.96215671
1595.2;95.7855506
1595.4;95.58725719
1595.6;95.38937428
1595.8;95.16998481
1596;94.92923914
1596.2;94.68910247
1596.4;94.42782794
1596.6;94.14559402
1596.8;93.86420367
1597;93.56210841
1597.2;93.26098542
1597.4;92.96083157
1597.6;92.61898131
1597.8;92.29963848
1598;91.96021967
1598.2;91.60095468
1598.4;91.26410518
1598.6;90.90755974
1598.8;90.53155916
1599;90.17787559
1599.2;89.80489305
1599.4;89.41286275
1599.6;89.04304436
1599.8;88.67475557
1600;88.28765872
1600.2;87.90225168
1600.4;87.53868129
1600.6;87.15654381
1600.8;86.7760745
1601;86.39726607
1601.2;86.02011127
1601.4;85.64460289
1601.6;85.27073373
1601.8;84.9180475
1602;84.54735002
1602.2;84.19765576
1602.4;83.83010305
1602.6;83.48337537
1602.8;83.13808179
1603;82.79421637
1603.2;82.47076061
1603.4;82.14856851
1603.6;81.82763513
1603.8;81.50795556
1604;81.20822162
1604.2;80.89096194
1604.4;80.61205639
1604.6;80.31561699
1604.8;80.03869518
1605;79.78109634
1605.2;79.50601751
1605.4;79.25013305
1605.6;79.01326352
1605.8;78.77710196
1606;78.54164626
1606.2;78.32492722
1606.4;78.10880617
1606.6;77.91121911
1606.8;77.71413188
1607;77.53539434
1607.2;77.35706788
1607.4;77.19692476
1607.6;77.03711317
1607.8;76.89533618
1608;76.75382012
1608.2;76.63020723
1608.4;76.50679341
1608.6;76.40116835
1608.8;76.29568912
1609;76.207901
1609.2;76.1202139
1609.4;76.05013687
1609.6;75.98012435
1609.8;75.92765726
1610;75.89269934
1610.2;75.8577575
1610.4;75.82283176
1610.6;75.82283176
1610.8;75.80537491
1611;75.80537491
1611.2;75.82283176
1611.4;75.84029262
1611.6;75.87522641
1611.8;75.91017629
1612;75.9626313
1612.2;76.01512255
1612.4;76.08516732
1612.6;76.15527663
1612.8;76.24300412
1613;76.33083267
1613.2;76.4187624
1613.4;76.52441178
1613.6;76.64785402
1613.8;76.77149538
1614;76.89533618
1614.2;77.03711317
1614.4;77.19692476
1614.6;77.3392578
1614.8;77.49969619
1615;77.67835144
1615.2;77.85741853
1615.4;78.03689842
1615.6;78.21679205
1615.8;78.41515405
1616;78.61401911
1616.2;78.83153805
1616.4;79.03145909
1616.6;79.25013305
1616.8;79.46941206
1617;79.70764906
1617.2;79.94660025
1617.4;80.16780634
1617.6;80.4266538
1617.8;80.66776046
1618;80.90958992
1618.2;81.17083247
1618.4;81.41417006
1618.6;81.6770418
1618.8;81.92189693
1619;82.18640804
1619.2;82.4517732
1619.4;82.71799519
1619.6;82.98507675
1619.8;83.23385317
1620;83.50260034
1620.2;83.77221526
1620.4;84.02335139
1620.6;84.27524039
1620.8;84.54735002
1621;84.80080989
1621.2;85.0354472
1621.4;85.29037031
1621.6;85.52636219
1621.8;85.76300705
1622;86.00030669
1622.2;86.23826292
1622.4;86.4569678
1622.6;86.6562717
1622.8;86.87603668
1623;87.07630663
1623.2;87.25694428
1623.4;87.43795666
1623.6;87.61934454
1623.8;87.78089408
1624;87.94274149
1624.2;88.08460274
1624.4;88.22669282
1624.6;88.34866674
1624.8;88.45044048
1625;88.55233145
1625.2;88.63392873
1625.4;88.7156012
1625.6;88.77690494
1625.8;88.81779763
1626;88.85870916
1626.2;88.87917199
1626.4;88.87917199
1626.6;88.87917199
1626.8;88.85870916
1627;88.81779763
1627.2;88.77690494
1627.4;88.7156012
1627.6;88.63392873
1627.8;88.53194387
1628;88.43007635
1628.2;88.30799004
1628.4;88.16576903
1628.6;88.00351117
1628.8;87.84155193
1629;87.65970403
1629.2;87.45809231
1629.4;87.25694428
1629.6;87.03621574
1629.8;86.79605773
1630;86.55656239
1630.2;86.29785478
1630.4;86.02011127
1630.6;85.72352082
1630.8;85.42795299
1631;85.13340425
1631.2;84.80080989
1631.4;84.48896695
1631.6;84.13951416
1631.8;83.79150674
1632;83.42572701
1632.2;83.06154404
1632.4;82.69895086
1632.6;82.31898369
1632.8;81.92189693
1633;81.52672562
1633.2;81.13346052
1633.4;80.72350302
1633.6;80.31561699
1633.8;79.89139417
1634;79.46941206
1634.2;79.04965885
1634.4;78.63212275
1634.6;78.19878404
1634.8;77.76783345
1635;77.32145183
1635.2;76.89533618
1635.4;76.45396264
1635.6;76.01512255
1635.8;75.57880137
1636;75.14498464
1636.2;74.71365798
1636.4;74.28480711
1636.6;73.84141324
1636.8;73.41756899
1637;72.97935152
1637.2;72.56045544
1637.4;72.12735394
1637.6;71.71334827
1637.8;71.28530301
1638;70.87613065
1638.2;70.4693069
1638.4;70.06481829
1638.6;69.66265141
1638.8;69.26279294
1639;68.86522963
1639.2;68.48571591
1639.4;68.09261297
1639.6;67.71735711
1639.8;67.34416927
1640;66.98846094
1640.2;66.61929002
1640.4;66.26741047
1640.6;65.91738952
1640.8;65.56921737
1641;65.2379041
1641.2;64.90826491
1641.4;64.58029135
1641.6;64.26877173
1641.8;63.95875481
1642;63.65023332
1642.2;63.35778707
1642.4;63.06668448
1642.6;62.79137597
1642.8;62.51726928
1643;62.24435916
1643.2;61.98691176
1643.4;61.73052919
1643.6;61.47520703
1643.8;61.23503917
1644;61.00985601
1644.2;60.78550092
1644.4;60.56197087
1644.6;60.35315805
1644.8;60.1450652
1645;59.95149258
1645.2;59.75854297
1645.4;59.57993156
1645.6;59.401854
1645.8;59.22430869
1646;59.07449259
1646.2;58.91148903
1646.4;58.76246425
1646.6;58.62731434
1646.8;58.49247525
1647;58.37138526
1647.2;58.25054593
1647.4;58.12995677
1647.6;58.03633782
1647.8;57.92952934
1648;57.83623318
1648.2;57.75638464
1648.4;57.67664634
1648.6;57.61028186
1648.8;57.54399373
1649;57.49101816
1649.2;57.43809135
1649.4;57.38521327
1649.6;57.35879248
1649.8;57.31918412
1650;57.29279373
1650.2;57.2796031
1650.4;57.2664155
1650.6;57.2664155
1650.8;57.2664155
1651;57.2664155
1651.2;57.2796031
1651.4;57.30598741
1651.6;57.33238387
1651.8;57.35879248
1652;57.39842822
1652.2;57.43809135
1652.4;57.49101816
1652.6;57.54399373
1652.8;57.61028186
1653;57.67664634
1653.2;57.75638464
1653.4;57.82291743
1653.6;57.91619211
1653.8;57.99626158
1654;58.1031931
1654.2;58.1969199
1654.4;58.30422138
1654.6;58.41172071
1654.8;58.51941824
1655;58.64081533
1655.2;58.77599637
1655.4;58.89792572
1655.6;59.03369946
1655.8;59.1697862
1656;59.31984397
1656.2;59.45659033
1656.4;59.60737545
1656.6;59.77230447
1656.8;59.92389026
1657;60.08969505
1657.2;60.25595861
1657.4;60.4226822
1657.6;60.58986711
1657.8;60.77150616
1658;60.95368972
1658.2;61.13641945
1658.4;61.31969697
1658.6;61.50352393
1658.8;61.68790197
1659;61.88708114
1659.2;62.07260903
1659.4;62.27303035
1659.6;62.45971525
1659.8;62.66138647
1660;62.86370884
1660.2;63.06668448
1660.4;63.27031549
1660.6;63.4599901
1660.8;63.66489102
1661;63.87045353
1661.2;64.06192726
1661.4;64.26877173
1661.6;64.47628406
1661.8;64.66957398
1662;64.86344335
1662.2;65.05789392
1662.4;65.25292741
1662.6;65.44854559
1662.8;65.6447502
1663;65.82638416
1663.2;66.02372147
1663.4;66.20640403
1663.6;66.38959205
1663.8;66.55795964
1664;66.72675421
1664.2;66.89597686
1664.4;67.06562867
1664.6;67.22023091
1664.8;67.39070504
1665;67.5305054
1665.2;67.68617929
1665.4;67.8265926
1665.6;67.95164895
1665.8;68.09261297
1666;68.21815979
1666.2;68.32820314
1666.4;68.43842399
1666.6;68.54882265
1666.8;68.64359179
1667;68.73849196
1667.2;68.81767565
1667.4;68.89695055
1667.6;68.96043622
1667.8;69.02398038
1668;69.0875831
1668.2;69.1353236
1668.4;69.16716893
1668.6;69.19902892
1668.8;69.23090359
1669;69.24684643
1669.2;69.24684643
1669.4;69.24684643
1669.6;69.24684643
1669.8;69.23090359
1670;69.19902892
1670.2;69.16716893
1670.4;69.11940644
1670.6;69.07167693
1670.8;69.02398038
1671;68.96043622
1671.2;68.88108827
1671.4;68.80183161
1671.6;68.72266616
1671.8;68.62778784
1672;68.53304051
1672.2;68.42266728
1672.4;68.29674408
1672.6;68.1867514
1672.8;68.06126238
1673;67.92036326
1673.2;67.77975583
1673.4;67.62386672
1673.6;67.48387309
1673.8;67.31316327
1674;67.15834729
1674.2;66.98846094
1674.4;66.81900434
1674.6;66.63463145
1674.8;66.45076729
1675;66.26741047
1675.2;66.0693448
1675.4;65.87187113
1675.6;65.67498768
1675.8;65.4786927
1676;65.26795418
1676.2;65.05789392
1676.4;64.84850971
1676.6;64.6397994
1676.8;64.41692655
1677;64.19482215
1677.2;63.98821568
1677.4;63.76758944
1677.6;63.53309319
1677.8;63.31403617
1678;63.09573445
1678.2;62.86370884
1678.4;62.64695981
1678.6;62.41658451
1678.8;62.18705638
1679;61.97264039
1679.2;61.74474481
1679.4;61.51768727
1679.6;61.29146471
1679.8;61.06607405
1680;60.85552312
1680.2;60.63173557
1680.4;60.40877097
1680.6;60.20048637
1680.8;59.97910763
1681;59.77230447
1681.2;59.5525003
1681.4;59.34716806
1681.6;59.14254378
1681.8;58.93862502
1682;58.73540937
1682.2;58.53289438
1682.4;58.33107765
1682.6;58.14334323
1682.8;57.95621302
1683;57.76968507
1683.2;57.58375745
1683.4;57.39842822
1683.6;57.22687092
1683.8;57.04269031
1684;56.87219627
1684.2;56.71526949
1684.4;56.54575407
1684.6;56.38972803
1684.8;56.23413252
1685;56.07896634
1685.2;55.9242283
1685.4;55.78276021
1685.6;55.64164999
1685.8;55.50089672
1686;55.3732482
1686.2;55.24589326
1686.4;55.11883123
1686.6;54.99206144
1686.8;54.87821793
1687;54.7646101
1687.2;54.66382281
1687.4;54.56322102
1687.6;54.46280436
1687.8;54.36257252
1688;54.27502098
1688.2;54.18761045
1688.4;54.10034069
1688.6;54.02564991
1688.8;53.95106225
1689;53.87657757
1689.2;53.81458556
1689.4;53.75266488
1689.6;53.70317964
1689.8;53.64138714
1690;53.59200435
1690.2;53.55499708
1690.4;53.51801538
1690.6;53.48105921
1690.8;53.44412856
1691;53.41952229
1691.2;53.39492736
1691.4;53.38263414
1691.6;53.35805618
1691.8;53.35805618
1692;53.34577145
1692.2;53.34577145
1692.4;53.34577145
1692.6;53.35805618
1692.8;53.35805618
1693;53.37034375
1693.2;53.39492736
1693.4;53.41952229
1693.6;53.44412856
1693.8;53.46874616
1694;53.50569382
1694.2;53.54266701
1694.4;53.57966575
1694.6;53.62903718
1694.8;53.6784541
1695;53.72791656
1695.2;53.7774246
1695.4;53.8393738
1695.6;53.90139436
1695.8;53.96348637
1696;54.03809121
1696.2;54.10034069
1696.4;54.17513472
1696.6;54.26252513
1696.8;54.33754339
1697;54.42519578
1697.2;54.51298957
1697.4;54.60092498
1697.6;54.68900223
1697.8;54.78983594
1698;54.87821793
1698.2;54.97940051
1698.4;55.08076964
1698.6;55.18232568
1698.8;55.29680005
1699;55.39875439
1699.2;55.51367774
1699.4;55.6288395
1699.6;55.74424015
1699.8;55.85988021
1700;55.97576015
1700.2;56.09188048
1700.4;56.22118562
1700.6;56.33781509
1700.8;56.46768716
1701;56.58482799
1701.2;56.71526949
1701.4;56.84601168
1701.6;56.97705528
1701.8;57.09525277
1702;57.22687092
1702.2;57.35879248
1702.4;57.49101816
1702.6;57.61028186
1702.8;57.74308727
1703;57.87619883
1703.2;58.00961725
1703.4;58.12995677
1703.6;58.26396016
1703.8;58.38482731
1704;58.51941824
1704.2;58.64081533
1704.4;58.76246425
1704.6;58.89792572
1704.8;59.02010802
1705;59.12892727
1705.2;59.25158877
1705.4;59.37450473
1705.6;59.48397741
1705.8;59.60737545
1706;59.71727749
1706.2;59.82738216
1706.4;59.92389026
1706.6;60.03437587
1706.8;60.13121788
1707;60.24208576
1707.2;60.33926282
1707.4;60.4226822
1707.6;60.52015059
1707.8;60.60382005
1708;60.68760519
1708.2;60.77150616
1708.4;60.84151223
1708.6;60.91159895
1708.8;60.9817664
1709;61.05201468
1709.2;61.12234389
1709.4;61.17866558
1709.6;61.23503917
1709.8;61.27735345
1710;61.31969697
1710.2;61.36206975
1710.4;61.40447181
1710.6;61.43275613
1710.8;61.46105347
1711;61.48936385
1711.2;61.50352393
1711.4;61.53185387
1711.6;61.53185387
1711.8;61.54602374
1712;61.54602374
1712.2;61.54602374
1712.4;61.53185387
1712.6;61.53185387
1712.8;61.50352393
1713;61.48936385
1713.2;61.46105347
1713.4;61.43275613
1713.6;61.40447181
1713.8;61.36206975
1714;61.33381798
1714.2;61.27735345
1714.4;61.23503917
1714.6;61.17866558
1714.8;61.12234389
1715;61.06607405
1715.2;60.99580959
1715.4;60.92562597
1715.6;60.85552312
1715.8;60.78550092
1716;60.70158063
1716.2;60.6177762
1716.4;60.53408748
1716.6;60.45051429
1716.8;60.35315805
1717;60.26983465
1717.2;60.1727694
1717.4;60.07586048
1717.6;59.96529852
1717.8;59.86872372
1718;59.75854297
1718.2;59.64856499
1718.4;59.53878941
1718.6;59.42921586
1718.8;59.31984397
1719;59.19704116
1719.2;59.07449259
1719.4;58.96577351
1719.6;58.8437037
1719.8;58.7218866
1720;58.60032168
1720.2;58.47900841
1720.4;58.35794629
1720.6;58.22372674
1720.8;58.1031931
1721;57.98290899
1721.2;57.849552
1721.4;57.72979296
1721.6;57.61028186
1721.8;57.47778188
1722;57.35879248
1722.2;57.22687092
1722.4;57.10840095
1722.6;56.97705528
1722.8;56.85910247
1723;56.74139385
1723.2;56.61089226
1723.4;56.49369748
1723.6;56.37674531
1723.8;56.26003526
1724;56.14356681
1724.2;56.02733948
1724.4;55.91135276
1724.6;55.79560615
1724.8;55.69292145
1725;55.57762703
1725.2;55.4753435
1725.4;55.3604995
1725.6;55.25861556
1725.8;55.15691913
1726;55.05540985
1726.2;54.96674249
1726.4;54.86558321
1726.6;54.77722157
1726.8;54.67641107
1727;54.5883541
1727.2;54.51298957
1727.4;54.42519578
1727.6;54.33754339
1727.8;54.26252513
1728;54.18761045
1728.2;54.11279918
1728.4;54.03809121
1728.6;53.97591336
1728.8;53.91380705
1729;53.8517722
1729.2;53.78980873
1729.4;53.72791656
1729.6;53.6784541
1729.8;53.62903718
1730;53.57966575
1730.2;53.54266701
1730.4;53.49337509
1730.6;53.45643594
1730.8;53.41952229
1731;53.39492736
1731.2;53.35805618
1731.4;53.33348955
1731.6;53.30893422
1731.8;53.2966608
1732;53.2843902
1732.2;53.27212243
1732.4;53.25985748
1732.6;53.24759536
1732.8;53.24759536
1733;53.24759536
1733.2;53.24759536
1733.4;53.25985748
1733.6;53.27212243
1733.8;53.2843902
1734;53.2966608
1734.2;53.32121047
1734.4;53.34577145
1734.6;53.37034375
1734.8;53.40722341
1735;53.44412856
1735.2;53.48105921
1735.4;53.51801538
1735.6;53.55499708
1735.8;53.60434578
1736;53.65373995
1736.2;53.71554667
1736.4;53.76504331
1736.6;53.82697825
1736.8;53.88898454
1737;53.96348637
1737.2;54.02564991
1737.4;54.10034069
1737.6;54.17513472
1737.8;54.25003216
1738;54.33754339
1738.2;54.42519578
1738.4;54.51298957
1738.6;54.60092498
1738.8;54.70159629
1739;54.78983594
1739.2;54.89085556
1739.4;54.99206144
1739.6;55.10614111
1739.8;55.20774393
1740;55.32227103
1740.2;55.43703572
1740.4;55.55203848
1740.6;55.68009916
1740.8;55.79560615
1741;55.9242283
1741.2;56.05314696
1741.4;56.18236281
1741.6;56.31187654
1741.8;56.44168882
1742;56.58482799
1742.2;56.71526949
1742.4;56.85910247
1742.6;57.00330022
1742.8;57.14786367
1743;57.29279373
1743.2;57.43809135
1743.4;57.59701813
1743.6;57.74308727
1743.8;57.88952686
1744;58.04970272
1744.2;58.21032178
1744.4;58.35794629
1744.6;58.51941824
1744.8;58.68133696
1745;58.8437037
1745.2;59.0065197
1745.4;59.1697862
1745.6;59.33350444
1745.8;59.49767568
1746;59.66230116
1746.2;59.82738216
1746.4;59.99291992
1746.6;60.15891571
1746.8;60.32537079
1747;60.49228645
1747.2;60.65966395
1747.4;60.82750457
1747.6;60.99580959
1747.8;61.1645803
1748;61.31969697
1748.2;61.48936385
1748.4;61.65950019
1748.6;61.81587201
1748.8;61.98691176
1749;62.14411392
1749.2;62.30171474
1749.4;62.45971525
1749.6;62.61811646
1749.8;62.77691938
1750;62.93612504
1750.2;63.08120779
1750.4;63.24118514
1750.6;63.38697113
1750.8;63.53309319
1751;63.67955209
1751.2;63.81165375
1751.4;63.95875481
1751.6;64.09143566
1751.8;64.22439177
1752;64.35762368
1752.2;64.49113199
1752.4;64.62491725
1752.6;64.74407046
1752.8;64.86344335
1753;64.98303635
1753.2;65.08786108
1753.4;65.20786785
1753.6;65.31305526
1753.8;65.41841236
1754;65.5239394
1754.2;65.61452663
1754.4;65.7052391
1754.6;65.79607697
1754.8;65.88704043
1755;65.96293937
1755.2;66.03892575
1755.4;66.11499965
1755.6;66.19116119
1755.8;66.25215359
1756;66.31320219
1756.2;66.37430704
1756.4;66.42017263
1756.6;66.46606991
1756.8;66.5119989
1757;66.55795964
1757.2;66.60395213
1757.4;66.63463145
1757.6;66.6653249
1757.8;66.68067692
1758;66.71139158
1758.2;66.72675421
1758.4;66.74212039
1758.6;66.74212039
1758.8;66.74212039
1759;66.7574901
1759.2;66.74212039
1759.4;66.74212039
1759.6;66.72675421
1759.8;66.71139158
1760;66.69603248
1760.2;66.68067692
1760.4;66.6499764
1760.6;66.61929002
1760.8;66.58861777
1761;66.55795964
1761.2;66.52731562
1761.4;66.48137605
1761.6;66.4354682
1761.8;66.38959205
1762;66.34374758
1762.2;66.28267086
1762.4;66.23690022
1762.6;66.17592187
1762.8;66.11499965
1763;66.05413352
1763.2;65.99332343
1763.4;65.91738952
1763.6;65.85670532
1763.8;65.78092861
1764;65.7052391
1764.2;65.6447502
1764.4;65.56921737
1764.6;65.4786927
1764.8;65.40335094
1765;65.32809588
1765.2;65.25292741
1765.4;65.16283941
1765.6;65.08786108
1765.8;64.99800097
1766;64.92321231
1766.2;64.83357951
1766.4;64.74407046
1766.6;64.66957398
1766.8;64.58029135
1767;64.49113199
1767.2;64.41692655
1767.4;64.32799273
1767.6;64.23918168
1767.8;64.15049325
1768;64.07667976
1768.2;63.98821568
1768.4;63.89987373
1768.6;63.82634862
1768.8;63.73823014
1769;63.66489102
1769.2;63.57699545
1769.4;63.50384185
1769.6;63.43077242
1769.8;63.34320008
1770;63.27031549
1770.2;63.19751476
1770.4;63.1247978
1770.6;63.05216451
1770.8;62.99411805
1771;62.92163513
1771.2;62.8492356
1771.4;62.79137597
1771.6;62.7335696
1771.8;62.67581645
1772;62.61811646
1772.2;62.5604696
1772.4;62.5028758
1772.6;62.45971525
1772.8;62.40221421
1773;62.35912318
1773.2;62.31606189
1773.4;62.27303035
1773.6;62.23002852
1773.8;62.20137713
1774;62.15842478
1774.2;62.12980635
1774.4;62.10120111
1774.6;62.08690342
1774.8;62.05831793
1775;62.04403012
1775.2;62.01546437
1775.4;62.00118642
1775.6;62.00118642
1775.8;61.98691176
1776;61.98691176
1776.2;61.98691176
1776.4;61.98691176
1776.6;61.98691176
1776.8;62.00118642
1777;62.00118642
1777.2;62.01546437
1777.4;62.0297456
1777.6;62.05831793
1777.8;62.08690342
1778;62.10120111
1778.2;62.14411392
1778.4;62.17273893
1778.6;62.20137713
1778.8;62.24435916
1779;62.28737089
1779.2;62.34476611
1779.4;62.38784723
1779.6;62.44533503
1779.8;62.5028758
1780;62.5604696
1780.2;62.61811646
1780.4;62.69024975
1780.6;62.76246613
1780.8;62.8347657
1781;62.92163513
1781.2;62.99411805
1781.4;63.08120779
1781.6;63.16841793
1781.8;63.25574864
1782;63.35778707
1782.2;63.4599901
1782.4;63.56235799
1782.6;63.66489102
1782.8;63.76758944
1783;63.88516194
1783.2;64.00295121
1783.4;64.12095766
1783.6;64.23918168
1783.8;64.35762368
1784;64.49113199
1784.2;64.62491725
1784.4;64.75898005
1784.6;64.89332095
1784.8;65.02794055
1785;65.17784543
1785.2;65.32809588
1785.4;65.4786927
1785.6;65.62963667
1785.8;65.78092861
1786;65.94775259
1786.2;66.09977787
1786.4;66.26741047
1786.6;66.4354682
1786.8;66.60395213
1787;66.77286335
1787.2;66.95761872
1787.4;67.12742685
1787.6;67.31316327
1787.8;67.49941361
1788;67.67059577
1788.2;67.8578351
1788.4;68.06126238
1788.6;68.24958265
1788.8;68.43842399
1789;68.62778784
1789.2;68.83352333
1789.4;69.03987557
1789.6;69.23090359
1789.8;69.43844712
1790;69.64661284
1790.2;69.8554026
1790.4;70.04868712
1790.6;70.25868224
1790.8;70.4693069
1791;70.68056297
1791.2;70.89245236
1791.4;71.10497695
1791.6;71.33456217
1791.8;71.54841214
1792;71.76290321
1792.2;71.97803728
1792.4;72.19381629
1792.6;72.41024218
1792.8;72.62731688
1793;72.84504233
1793.2;73.06342049
1793.4;73.28245331
1793.6;73.48522022
1793.8;73.70551753
1794;73.92647527
1794.2;74.13102413
1794.4;74.35325746
1794.6;74.5589872
1794.8;74.7825035
1795;74.98942093
1795.2;75.19691089
1795.4;75.40497495
1795.6;75.61361471
1795.8;75.82283176
1796;76.01512255
1796.2;76.22545054
1796.4;76.4187624
1796.6;76.6125645
1796.8;76.8068581
1797;77.00164444
1797.2;77.19692476
1797.4;77.37488205
1797.6;77.57110893
1797.8;77.7499288
1798;77.9291609
1798.2;78.10880617
1798.4;78.27084096
1798.6;78.43321189
1798.8;78.59591965
1799;78.75896495
1799.2;78.92234848
1799.4;79.0678628
1799.6;79.23188713
1799.8;79.37797217
1800;79.50601751
1800.2;79.65260798
1800.4;79.78109634
1800.6;79.90979196
1800.8;80.03869518
1801;80.14934914
1801.2;80.26015609
1801.4;80.37111622
1801.6;80.48222976
1801.8;80.57494171
1802;80.68633704
1802.2;80.77928411
1802.4;80.85371885
1802.6;80.94685874
1802.8;81.0214479
1803;81.07743487
1803.2;81.15214434
1803.4;81.20822162
1803.6;81.26433766
1803.8;81.32049247
1804;81.35795056
1804.2;81.41417006
1804.4;81.4516713
1804.6;81.4704284
1804.8;81.50795556
1805;81.52672562
1805.2;81.54550001
1805.4;81.54550001
1805.6;81.56427871
1805.8;81.56427871
1806;81.56427871
1806.2;81.54550001
1806.4;81.54550001
1806.6;81.52672562
1806.8;81.50795556
1807;81.48918982
1807.2;81.4516713
1807.4;81.41417006
1807.6;81.37668608
1807.8;81.33921936
1808;81.30176989
1808.2;81.24562801
1808.4;81.18952489
1808.6;81.13346052
1808.8;81.07743487
1809;81.0214479
1809.2;80.94685874
1809.4;80.87233825
1809.6;80.81649291
1809.8;80.74209244
1810;80.64918816
1810.2;80.57494171
1810.4;80.48222976
1810.6;80.40813701
1810.8;80.31561699
1811;80.22320343
1811.2;80.1308962
1811.4;80.03869518
1811.6;79.94660025
1811.8;79.85461129
1812;79.74436424
1812.2;79.65260798
1812.4;79.54263981
1812.6;79.45111566
1812.8;79.34142568
1813;79.23188713
1813.2;79.12249981
